start-time             |end-time               |duration|rtt     |proto|sip                                   |sp   |dip                                     |dp   |srcMacAddress    |destMacAddress   |iflags  |uflags  |riflags |ruflags |isn     |risn    |tag|rtag|pkt    |oct     |rpkt    |roct    |end-reason
2024-01-11 10:57:10.983|2024-01-11 10:57:10.983|   0.000|   0.000| 17|               fd00::de39:6fff:fef7:bf70|   53| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|18913|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|       0|       0|       0|       0|00000000|00000000|000|000|       1|     279|       0|       0|idle 
2024-01-11 10:57:14.144|2024-01-11 10:57:14.658|   0.514|   0.096| 17|                           192.168.1.174|53601|                          142.250.186.98|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       2|    2556|       2|    2556|idle 
2024-01-11 10:56:52.672|2024-01-11 10:57:14.658|  21.986|   0.026| 17|                           192.168.1.174|50927|                          142.250.186.98|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|      17|    3614|      18|    3623|idle 
2024-01-11 10:57:14.661|2024-01-11 10:57:14.661|   0.000|   0.000|  1|                           192.168.1.174|    0|                          142.250.186.98|  771|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       2|     112|       0|       0|idle 
2024-01-11 10:57:10.915|2024-01-11 10:57:14.669|   3.754|   0.026| 17|                           192.168.1.174|63759|                          35.186.253.211|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|      18|   10939|      19|    4076|idle 
2024-01-11 10:56:44.179|2024-01-11 10:57:15.661|  31.482|   0.000|  6| 2a03:9b40:20e7:7900:ece0:b108:c862:80ae|43298|               2a00:1450:4001:082f::200a|  443|94:d3:31:3f:ba:63|dc:39:6f:f7:bf:70|       S|       S|       0|       0|bf0f7887|00000000|000|000|       6|     480|       0|       0|idle 
2024-01-11 10:57:16.100|2024-01-11 10:57:16.156|   0.056|   0.023| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|53359|               2a00:1450:4001:0828::2004|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       5|    1691|       5|    2578|idle 
2024-01-11 10:47:24.507|2024-01-11 11:02:16.662| 892.155|   0.016|  6|                           192.168.1.174|57042|                           23.32.185.123|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|5f5b5281|0d0684af|000|000|     597|  388445|     717|   87129|
2024-01-11 11:00:30.700|2024-01-11 11:02:20.121| 109.421|   0.015|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57773|               2a02:26f0:3500:0280::37a5|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|      AP|     EAS|    APRF|24c4c0b1|00999444|000|000|      11|    1765|      10|    1297|
2024-01-11 10:53:18.411|2024-01-11 11:02:20.517| 542.106|   0.043|  6|                           192.168.1.174|57354|                           54.239.38.253|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       S|     APR|      AS|     APF|ba894338|c874bc98|000|000|      34|    5377|      38|   26222|
2024-01-11 10:57:37.812|2024-01-11 11:02:20.519| 282.707|   0.246|  6|                            35.71.170.66|  443|                           192.168.1.174|57584|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|      AS|     APF|      AP|     APR|ed4e99f6|c62d725b|000|000|      68|   13856|      97|   85112|
2024-01-11 10:56:41.859|2024-01-11 11:02:20.537| 338.678|   0.015|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57533|          2a02:26f0:3500:000d::1732:83d6|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|     EAS|     APF|c895b88f|3eae2c18|000|000|      18|    2775|      90|  113336|
2024-01-11 11:02:20.537|2024-01-11 11:02:20.537|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57533|          2a02:26f0:3500:000d::1732:83d6|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|c895beac|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:00:31.580|2024-01-11 11:02:20.628| 109.048|   0.017|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57778|               2606:4700:00e2::ac40:8d0d|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|     APF|     EAS|     APF|dbb8e971|f7b552a9|000|000|      10|    1582|       7|    1311|
2024-01-11 11:02:20.424|2024-01-11 11:02:20.748|   0.324|   0.000|  6|                            192.168.1.10|45780|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|340df040|829cf373|000|000|       5|     423|       5|    1278|
2024-01-11 11:02:20.761|2024-01-11 11:02:21.132|   0.371|   0.000|  6|                            192.168.1.10|45782|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|5edfe016|28715c7e|000|000|       5|     488|       5|    1461|
2024-01-11 11:02:14.955|2024-01-11 11:02:21.144|   6.189|   0.001|  6|                            192.168.1.10|52180|                             192.168.1.1|49000|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|4771f1f4|7e6665e9|000|000|     197|   19761|     168|  485643|
2024-01-11 10:57:19.807|2024-01-11 10:57:19.827|   0.020|   0.020| 17|                             192.168.1.5|44472|                             176.9.42.91|  123|94:83:c4:21:d8:37|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      76|       1|      76|idle 
2024-01-11 10:57:21.054|2024-01-11 10:57:21.262|   0.208|   0.208| 17|                             192.168.1.2|52700|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      64|       1|     123|idle 
2024-01-11 10:57:21.051|2024-01-11 10:57:21.264|   0.213|   0.213| 17|                             192.168.1.2|38375|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      64|       1|      80|idle 
2024-01-11 10:57:21.532|2024-01-11 10:57:21.546|   0.014|   0.014| 17|                             192.168.1.2|44881|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      64|       1|     144|idle 
2024-01-11 10:57:23.041|2024-01-11 10:57:23.068|   0.027|   0.027| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57407|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      81|       1|     152|idle 
2024-01-11 10:57:23.041|2024-01-11 10:57:23.073|   0.032|   0.032| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|56739|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      81|       1|     109|idle 
2024-01-11 10:57:23.041|2024-01-11 10:57:23.075|   0.034|   0.034| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536| 1542|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      81|       1|      97|idle 
2024-01-11 10:57:28.259|2024-01-11 10:57:28.259|   0.000|   0.000| 58|               fe80::de39:6fff:fef7:bf70|    0|                    ff02::0001:ffb6:c24c|34560|dc:39:6f:f7:bf:70|33:33:ff:b6:c2:4c|       0|       0|       0|       0|00000000|00000000|000|000|       1|      72|       0|       0|idle 
2024-01-11 10:57:28.440|2024-01-11 10:57:28.488|   0.048|   0.047|  6|     2600:1901::38e8:0000:0000:0000:0000|  443| 2a03:9b40:20e7:7900:9da7:daff:9fb6:c24c|36778|dc:39:6f:f7:bf:70|6e:11:dc:ce:ec:c4|      AF|      AF|       A|       A|d0285f9d|184256a1|000|000|       2|     144|       2|     156|idle 
2024-01-11 10:57:28.836|2024-01-11 10:57:28.837|   0.001|   0.001| 17|                             192.168.1.5|55008|                             192.168.1.1|  123|94:83:c4:21:d8:37|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      76|       1|      76|idle 
2024-01-11 10:58:31.236|2024-01-11 11:02:31.429| 240.193|   0.016|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57661|     2600:9000:211e:b000::723d:9040:93a1|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|     APF|     EAS|     APF|fd0c7631|3bef6ba1|000|000|      18|    2759|      15|    1803|
2024-01-11 11:02:32.941|2024-01-11 11:02:33.086|   0.145|   0.027|  6|               2a00:1450:4001:080f::2001|  443| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57854|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|      AS|      AP|      AP|      AR|09dfd35c|98fc6786|000|000|      10|    9961|       4|     841|
2024-01-11 11:02:32.943|2024-01-11 11:02:33.086|   0.143|   0.025|  6|               2a00:1450:4001:080f::2001|  443| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57856|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|      AS|      AP|      AP|      AR|6154183a|8828e960|000|000|      10|    9961|       3|     769|
2024-01-11 11:02:32.943|2024-01-11 11:02:33.086|   0.143|   0.025|  6|               2a00:1450:4001:080f::2001|  443| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57855|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|      AS|      AP|      AP|      AR|2a849d00|944055a4|000|000|      10|    9962|       3|     721|
2024-01-11 11:02:33.086|2024-01-11 11:02:33.107|   0.021|   0.017|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57856|               2a00:1450:4001:080f::2001|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|      AF|      AP|       0|8828eb95|61543943|000|000|       2|     132|       1|     849|
2024-01-11 11:02:33.112|2024-01-11 11:02:33.112|   0.000|   0.000|  6|               2a00:1450:4001:080f::2001|  443| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57856|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|       R|       0|       0|       0|6154183b|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:02:33.086|2024-01-11 11:02:33.112|   0.026|   0.021|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57855|               2a00:1450:4001:080f::2001|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|      AF|       0|       R|      AP|944057a9|2a849d01|000|000|       1|      72|       2|     910|
2024-01-11 11:02:33.086|2024-01-11 11:02:33.112|   0.026|   0.026|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57854|               2a00:1450:4001:080f::2001|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|      AF|       0|       R|       0|98fc69bb|09dfdccd|000|000|       1|      72|       1|      60|
2024-01-11 11:02:33.320|2024-01-11 11:02:33.382|   0.062|   0.062|  6|               2a00:1450:4001:082a::200a|  443| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57862|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|      AS|     APF|       R|       0|3ad866ca|101dc0d0|000|000|       4|     678|       1|      60|
2024-01-11 11:02:33.382|2024-01-11 11:02:33.382|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57862|               2a00:1450:4001:082a::200a|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|101dc0d0|00000000|000|000|       1|      60|       0|       0|
2024-01-11 10:57:29.016|2024-01-11 10:57:29.027|   0.011|   0.011| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|41737|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      86|       1|     147|idle 
2024-01-11 10:57:29.016|2024-01-11 10:57:29.030|   0.014|   0.014| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|41605|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      86|       1|     147|idle 
2024-01-11 10:57:29.016|2024-01-11 10:57:29.057|   0.041|   0.041| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536| 8921|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      86|       1|     118|idle 
2024-01-11 10:57:29.063|2024-01-11 10:57:29.063|   0.000|   0.000| 17|               fd00::de39:6fff:fef7:bf70|   53| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|22507|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|       0|       0|       0|       0|00000000|00000000|000|000|       1|     162|       0|       0|idle 
2024-01-11 10:57:29.064|2024-01-11 10:57:29.064|   0.000|   0.000| 17|               fd00::de39:6fff:fef7:bf70|   53| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|60018|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|       0|       0|       0|       0|00000000|00000000|000|000|       1|     158|       0|       0|idle 
2024-01-11 10:57:29.066|2024-01-11 10:57:29.066|   0.000|   0.000| 17|               fd00::de39:6fff:fef7:bf70|   53| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|62980|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|       0|       0|       0|       0|00000000|00000000|000|000|       1|     162|       0|       0|idle 
2024-01-11 10:57:29.030|2024-01-11 10:57:29.067|   0.037|   0.037| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536| 2548|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      87|       1|     197|idle 
2024-01-11 10:57:29.030|2024-01-11 10:57:29.069|   0.039|   0.039| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|27961|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      87|       1|     247|idle 
2024-01-11 10:57:29.030|2024-01-11 10:57:29.070|   0.040|   0.040| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|11908|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      87|       1|     197|idle 
2024-01-11 10:57:28.914|2024-01-11 10:57:29.160|   0.246|   0.246|  6|     2600:1901::38e8:0000:0000:0000:0000|  443| 2a03:9b40:20e7:7900:9da7:daff:9fb6:c24c|36794|dc:39:6f:f7:bf:70|6e:11:dc:ce:ec:c4|      AF|      AF|       A|       0|c6856e7e|7a4daca9|000|000|       2|     144|       1|      84|idle 
2024-01-11 10:57:33.857|2024-01-11 10:57:33.872|   0.015|   0.015| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536| 9084|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      81|       1|     109|idle 
2024-01-11 10:57:33.858|2024-01-11 10:57:33.875|   0.017|   0.017| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|37507|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      81|       1|      97|idle 
2024-01-11 10:57:33.858|2024-01-11 10:57:33.910|   0.052|   0.052| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536| 6910|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      81|       1|     131|idle 
2024-01-11 11:02:34.325|2024-01-11 11:02:34.758|   0.433|   0.429|  6|                             192.168.1.1|   80|                            192.168.1.10|45798|dc:39:6f:f7:bf:70|b8:27:eb:09:4c:3c|      AS|     APF|      AF|       A|de535e33|3ecf5203|000|000|       5|    1278|       2|     104|
2024-01-11 11:02:34.770|2024-01-11 11:02:35.118|   0.348|   0.000|  6|                            192.168.1.10|45800|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|5b6173ef|ba1ac9a6|000|000|       5|     488|       5|    1461|
2024-01-11 11:02:28.825|2024-01-11 11:02:35.129|   6.304|   0.000|  6|                            192.168.1.10|52198|                             192.168.1.1|49000|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|f5756e33|7c5fab2a|000|000|     187|   18905|     169|  485695|
2024-01-11 10:57:33.998|2024-01-11 10:57:34.006|   0.008|   0.008| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|13850|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      80|       1|     218|idle 
2024-01-11 10:57:33.998|2024-01-11 10:57:34.011|   0.013|   0.013| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|47783|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      80|       1|     218|idle 
2024-01-11 10:57:33.998|2024-01-11 10:57:34.022|   0.024|   0.024| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|12510|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      80|       1|     176|idle 
2024-01-11 10:56:31.889|2024-01-11 10:57:37.417|  65.528|   0.000|  6| 2a03:9b40:20e7:7900:ece0:b108:c862:80ae|51300|               2a00:1450:4001:080b::200a|  443|94:d3:31:3f:ba:63|dc:39:6f:f7:bf:70|       S|       S|       0|       0|96de8f1f|00000000|000|000|       7|     560|       0|       0|idle 
2024-01-11 10:56:31.888|2024-01-11 10:57:37.418|  65.530|   0.000|  6| 2a03:9b40:20e7:7900:ece0:b108:c862:80ae|39778|               2a00:1450:4001:0803::200a|  443|94:d3:31:3f:ba:63|dc:39:6f:f7:bf:70|       S|       S|       0|       0|25eaebcb|00000000|000|000|       7|     560|       0|       0|idle 
2024-01-11 10:57:37.711|2024-01-11 10:57:37.718|   0.007|   0.007| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|28411|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      82|       1|     203|idle 
2024-01-11 10:57:37.711|2024-01-11 10:57:37.723|   0.012|   0.012| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|25782|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      82|       1|     203|idle 
